ID,Name,Amazon ID,EAN,URL (google),Name (google),Price (google),URL (ebay),Name (ebay),Price (ebay),URL (amazon),Name (amazon),Price (amazon)
155680,"Bleistiftt Jumbo GRIP, HГ¤rtegrad: B, Schaftfarbe: silber",B006LMBQQS,4005401082750,https://www.google.de/shopping/product/10457141612949947280?q=4005401082750&prds=paur:ClkAsKraX1Cqhje1KPjdPs5sZxR8uFmtDt5D-yzjwIcofOBmibG8js7n-is46mBMBEm3aTLc0X_5IWjcXWG3dkXKKCXBoYpLKIzFYq_q_VXLptn9LaTu8QR9ERIZAFPVH72lo-vDpxWHP44w87tJ_4njQGoHzg&sa=X&ved=0ahUKEwiJnLCzy-HNAhWNKCwKHSkCD88Q8wIIGTAA,Faber-Castell Jumbo Grip Bleistift/111900 grau,"1,08",http://www.ebay.de/itm/Faber-Castell-131211-Druckbleistift-GRIP-2011-0-7-mm-B-Schaftfarbe-silber-/131556835996?hash=item1ea166029c:g:9lMAAOSwDNdVpTxb,"Faber-Castell 131211 Druckbleistift GRIP 2011, 0,7 mm, B, Schaftfarbe: silber","8,45",https://www.amazon.de/Faber-Castell-111900-Jumbo-GRIP-Bleistift/dp/B006LMBQQS,Faber-Castell 111900 - Jumbo GRIP Bleistift,"1,34 1,49"
160436, Art Acryl Basic WeiГџ Fl. 250 ml,B004X0OONM,4000798842017,https://www.google.de/shopping/product/4946272860943846491?q=4000798842017&prds=paur:ClkAsKraX9RvYTIrtgyXEYHqMiJMwihcGmsPyMX-uaVOLn3DfoAX8VDdGGfbbdOpCjWSmJNbUVzXuhoByIqPvLnOsfQ7pO0-1z8AdAo6liMe2wglVKnEZoYdShIZAFPVH73kSWlaDdiJIeiPgaoWVf_yrEbKHQ&sa=X&ved=0ahUKEwiKrdqxy-HNAhWFDiwKHfiUCakQ8wIIGTAA,"Solo Goya Acrylic, 250 ml, weiГџ","3,81",http://www.ebay.de/itm/Solo-Goya-Art-Acryl-Basic-Farben-Malfarbe-Farbe-Malen-Acrylfarbe-Kunstlerfarbe-/251319215689?var=&hash=item3a83cae649:m:mBcd-bBBLOYxX7lOfnUgQWw,Solo Goya Art Acryl Basic Farben Malfarbe Farbe Malen Acrylfarbe KГјnstlerfarbe,"4,95 7,25",https://www.amazon.de/SOLO-GOYA-Acrylic-wei%C3%9F-Flasche/dp/B004X0OONM,SOLO GOYA Acrylic  Flasche 250 ml,"3,99 - 10,46"
160439, Art Acryl Basic Echtgelb hell  Fl. 250 ml,B004X0OP9A,4000798842048,https://www.google.dehttp://www.google.de/aclk?sa=l&ai=CN1GUo2p-V__UH4vxywP95IyoAeia4OwFyN_spoQBkNbWx9YCCAkQASDezc8eYITt5YXgHKABvKLF7wPIAQepAgFGqj9onLI-qgQmT9BhpkzHZJE20Jv2j5dvfnRRbXMY0S6zYaihhYEbS9DVXOWERj_ABQWgBiaAB6zduhCQBwOoB6a-G9gHAeAS0OXWz-mB7M0q&sig=AOD64_24FdclOnsOckKl9uLdQnkmtHLeXw&ctype=5&clui=1&ved=0ahUKEwizpbW1y-HNAhXBCSwKHQJIA7YQ2CkIFTAA&adurl=https://staffeleien-shop.de/kuenstlerbedarf/acrylfarben/acrylfarben-serien/solo-goya-acrylic-04-echtgelb-hell-250ml.html%3FrefID%3Dbasess%26utm_source%3Dgoogle%26utm_medium%3Dshopping%26utm_campaign%3Dfeed,Solo Goya Acrylic 04 Echtgelb hell 250ml,"4,29",http://www.ebay.de/itm/Solo-Goya-Art-Acryl-Basic-Farben-Malfarbe-Farbe-Malen-Acrylfarbe-Kunstlerfarbe-/251319215689?var=&hash=item3a83cae649:m:mBcd-bBBLOYxX7lOfnUgQWw,Solo Goya Art Acryl Basic Farben Malfarbe Farbe Malen Acrylfarbe KГјnstlerfarbe,"4,95 7,25",https://www.amazon.de/SOLO-GOYA-Acrylic-echtgelb-Flasche/dp/B004X0OP9A,SOLO GOYA Acrylic  Flasche 250 ml,"3,99 - 10,46"
160455, Art Acryl Basic LaubgrГјn Fl. 250 ml,B004X0ORCK,4000798842208,https://www.google.dehttp://www.google.de/aclk?sa=l&ai=DChcSEwiWvvyxy-HNAhXk9HIKHQ0UAuUYABAB&sig=AOD64_3vC6Ml-rkfutqzgNJTYITVNU7vVw&ctype=5&ved=0ahUKEwj6tfuxy-HNAhVMiywKHe62BnkQ2CkIFTAA&adurl=,Solo Goya Acrylic 20 LaubgrГјn 250ml,"4,99",http://www.ebay.de/itm/Solo-Goya-Art-Acryl-Basic-Farben-Malfarbe-Farbe-Malen-Acrylfarbe-Kunstlerfarbe-/251319215689?var=&hash=item3a83cae649:m:mBcd-bBBLOYxX7lOfnUgQWw,Solo Goya Art Acryl Basic Farben Malfarbe Farbe Malen Acrylfarbe KГјnstlerfarbe,"4,95 7,25",https://www.amazon.de/SOLO-GOYA-Acrylic-laubgr%C3%BCn-Flasche/dp/B004X0ORCK,SOLO GOYA Acrylic laubgrГјn Flasche 250 ml,"7,98"
160461, Art Acryl Basic Schwarz Fl. 250 ml,B004X0OTH8,4000798842260,https://www.google.dehttp://www.google.de/aclk?sa=l&ai=C6RD_n2p-V7fHIuf3ywOKjZS4Buia4OwFyN_spoQBkNbWx9YCCAkQASDezc8eYITt5YXgHKABvKLF7wPIAQepAgFGqj9onLI-qgQmT9DseyTB_l2VbII4oM6uHV2xIMpj0UpiTyAzxE9oqUYd8Of6UHPABQWgBiaAB6zduhCQBwOoB6a-G9gHAeASvPWsz_yW2_qAAQ&sig=AOD64_1zDLbncxbdrBgoIKCAY7FSWC8qKQ&ctype=5&clui=6&ved=0ahUKEwis-8Ozy-HNAhVC_iwKHa2yBsoQ2CkIFTAA&adurl=https://staffeleien-shop.de/kuenstlerbedarf/acrylfarben/acrylfarben-serien/solo-goya-acrylic-26-schwarz-250ml.html%3FrefID%3Dbasess%26utm_source%3Dgoogle%26utm_medium%3Dshopping%26utm_campaign%3Dfeed,Solo Goya Acrylic 26 Schwarz 250ml,"4,99",http://www.ebay.de/itm/Solo-Goya-Art-Acryl-Basic-Farben-Malfarbe-Malen-Farbe-Acrylfarbe-Kunstlerfarbe-/400550484235?var=&hash=item5d42ab590b:m:mBcd-bBBLOYxX7lOfnUgQWw,Solo Goya Art Acryl Basic Farben Malfarbe Malen Farbe Acrylfarbe KГјnstlerfarbe,"4,95 7,25",https://www.amazon.de/SOLO-GOYA-Acrylic-schwarz-Flasche/dp/B004X0OTH8,SOLO GOYA Acrylic schwarz Flasche 250 ml,"8,10"
160795,STAEDTLER ERGOSOFT SB12 BUNTSTIFTE  FARBSTIFTE 157SB12 Box mit 12 Farben,B000FFT1KA,4007817157077,https://www.google.de/shopping/product/14272476356046553359?q=4007817157077&prds=paur:ClkAsKraX6v5zNyzOrt4Xx4NuCFn9GPil7pwibrRsXyyehlfLFo7Xqq8eh0L9QPScboJDuw-eh_O-1PJ5YRd8lknyM-iORaivLfX88yzn1My2LiBpT3N_beCjxIZAFPVH739_OK9upj1YIK6yCc8VzwtyM5nFA&sa=X&ved=0ahUKEwjgmNu0y-HNAhVChywKHbWNAKYQ8wIIHzAA,STAEDTLER Farbst. ergo soft 157SB12 VE12,"6,19",http://www.ebay.de/itm/STAEDTLER-Farbstift-ergo-soft-sortiert-Farbst-157SB12-/272125102145?hash=item3f5beb8841:g:QAMAAOSwX~dWtHKu,STAEDTLER Farbstift ergo soft sortiert Farbst. 157SB12,"9,99",https://www.amazon.de/Staedtler-SB12-Farbstift-aufstellbare-Farben/dp/B000FFT1KA,"Staedtler 157 SB12 ergo soft Farbstift, 3 mm, aufstellbare Box mit 12 Farben (einzeln, verschiedene Sets und Sparpackungen...","8,92 6,29 - 76,10"
162158,"LAMY joy AL FГјllhalter 1,1 mm",B001HFGAK6,4014519158806,https://www.google.de/shopping/product/14369233651028396121?q=4014519158806&prds=paur:ClkAsKraX8DJRUp6JDK2GqYyDOGClATGrorA3hpw80jC8HbbE8ovOq9ahex3_w04S9y4ivNcztXLkJwpTb-C35ErMK3ndCni9gFJW-FSXVs7zengYjoaiCnsZhIZAFPVH71Q4HZabXYtfUw1xz9xNMPaRCtrjA&sa=X&ved=0ahUKEwjkvsOyy-HNAhUE2SwKHRfLABwQ8wIIGTAA,"LAMY SchГ¶nschreibfГјller Joy 1,1 mm, Modell 11","15,90",http://www.ebay.de/itm/Lamy-Al-Star-Fuller-Fullhalter-Fullfederhalter-Patrone-Neu-Safari-OVP-/282064360081?var=&hash=item41ac589291:m:mOk77enFrNLsARnThdAFXQQ,Lamy Al Star FГјller FГјllhalter FГјllfederhalte r Patrone Neu Safari OVP,"16,99",https://www.amazon.de/Lamy--Sch%C3%B6nschreibf%C3%BCller-011-schwarzes-Softlack-Fish/dp/B001HFGAK6,"Lamy FH15880 -SchГ¶nschreibfГјller Joy Soft Touch 1,1 mm,Modell 011,schwarzes Softlack-Fish","19,27"
162159,"LAMY joy AL FГјllhalter 1,5 mm",B000GPI772,4014519158813,https://www.google.de/shopping/product/1169663028387108203?q=4014519158813&prds=paur:ClkAsKraX7q50KQAMgz28tDHbKEldCsVuE2N5kIsSHKfcT-rje71fFtg_dB_PbyPiyubuRIzysePHKxWzE1n8GE5etE5uxA4V_3xEne_TQO7FTdm0wMQnH01YxIZAFPVH732VYVyLtpE9wL4zIYlIaj5C5A7Rw&sa=X&ved=0ahUKEwiUr92zy-HNAhXIhywKHfYQCGsQ8wIIGTAA,"LAMY SchГ¶nschreibfГјller Joy 1,5 mm, Modell 12","15,90",None,None,None,https://www.amazon.de/LAMY-joy-AL-F%C3%BCllhalter-Federst%C3%A4rke/dp/B000GPI772,"LAMY joy AL FГјllhalter - Modell 011 - FederstГ¤rke 1,5 mm","16,16"
162160,"LAMY joy AL FГјllhalter 1,9 mm",B000WKXFSM,4014519158820,https://www.google.de/shopping/product/15613994543428969023?q=4014519158820&prds=paur:ClkAsKraX1g7wsS0x63n1Fi5DeMmlJbvF3l8c-PypsbKLRrsQqqb-KFXXt1qJ7GSoWRVA5Pb32VYFlr46KOPOioUJhpWan82L-qR3WabMjiIMGZraJZqjGkQJRIZAFPVH70sCPvPOz2IgBYu_09tfl_gXukK9g&sa=X&ved=0ahUKEwjqtvi0y-HNAhUJEiwKHYtjANgQ8wIIGDAA,"LAMY 15882 - SchГ¶nschreibfГјller Joy 1,9 mm, Modell 13","15,90",None,None,None,https://www.amazon.de/Lamy-joy-AL-F%C3%BCllhalter-schwarz/dp/B000WKXFSM,"Lamy 11 joy AL FГјllhalter 1,9mm schwarz","16,16"
164101,Lamy TS tipo 337 graphit,B00BH0AM1E,4014519250692,https://www.google.de/shopping/product/13390382500033911416?q=4014519250692&prds=paur:ClkAsKraX7K0KUO2wMXaqwGihOtR7ZBq_d733q8T-msjde1kq63DPMQuaWMeGURAN1H7SUfTzuarmkc8Rgxz01Mr_0mz9k_6tTMDFYN_XmJHs9119bXMknDARRIZAFPVH73d-E2pQe1wo5oMh-FaW0NNZj0zrA&sa=X&ved=0ahUKEwinsom0y-HNAhUDECwKHfY-AawQ8wIIGTAA,LAMY Tintenroller В»tipo 337В« in graphit,"4,40",http://www.ebay.de/itm/Lamy-Tintenroller-Tipo-337-NEU-/201606715291?var=&hash=item2ef0b2579b:m:mfRszMe34I4s0EoBoSzT_aA,Lamy Tintenroller Tipo 337 - NEU,"5,50",https://www.amazon.de/Lamy-1225069-Tintenroller-Modell-graphit/dp/B00BH0AM1E,"Lamy 1225069 Tintenroller Tipo Modell Nummer 337, graphit","6,89"
165266," STABILOВ® Multitalent Stiftwoody 3 in 1 Woody , Kartonetui mit 10 Stiften",B000MQHDKM,4006381185646,https://www.google.de/shopping/product/12183947413744024789?q=4006381185646&prds=paur:ClkAsKraX9VlA05UW_BX62olt2dWAFGXYg6qpkGz6CqtWMGEFQVVFwBnPPZOwrkj8jqBaZ5YhZBNw8MuYqhsZPTAjEkZGrHvH4LxgLnDRivBQ931dho8pB9F6xIZAFPVH71TzvCxCnUS-kcXxJ7rn_6LwGPHDA&sa=X&ved=0ahUKEwi06ru1y-HNAhWBoiwKHR3bBsUQ8wIIIDAA,"Stabilo Holzfarbstifte Woody, Extradick, 10er Etui, 880/10","10,28",http://www.ebay.de/itm/Stabilo-Woody-3-in-1-/231992802678?hash=item3603d93d76:g:dMUAAOSw-4BXcQYC,Stabilo Woody 3 in 1,"16,30",https://www.amazon.de/STABILO-woody-10er-Etui-Multitalent-Stifte/dp/B000MQHDKM,STABILO woody 3 in 1 10er Etui - Multitalent-Stifte,"12,94"
165802,Lamy Kugelschreiber 212 vista,B000FA5E3S,4014519151654,https://www.google.de/shopping/product/10732968883304045357?q=4014519151654&prds=paur:ClkAsKraX8wzglROUi0uM4KOF8754Pbx0fci9L4HKL1e3PuJY-C96p9xeq2zbtPwAHAs85RPY1D3e9GLR0meRsagGILYEpo9rcFlibIfPMHWfz0C5jKvjAFVDhIZAFPVH712xnOQw1FaCGB2UtZb2fXxvNPq4w&sa=X&ved=0ahUKEwjvrp2yy-HNAhXBhSwKHVIjBuYQ8wIIGTAA,"LAMY 15165 - Kugelschreiber Vista transparent, Modell 212","7,90",http://www.ebay.de/itm/Lamy-Vista-Kugelschreiber-Kunststoff-transparent-ergonomisch-mit-M-16-Mine-Neu-/121946735948?hash=item1c6497854c:g:Bx8AAOSwiylXBCFD,Lamy Vista Kugelschreiber Kunststoff transparent ergonomisch mit M 16 Mine Neu,"10,95",https://www.amazon.de/LAMY-212-Kugelschreiber-vista-transparent/dp/B000FA5E3S,LAMY 212 Kugelschreiber vista transparent,"8,18"
167597, Art Acryl Basic Echtgelb hell  Tb. 100 ml,B000JWELBS,4000798841041,https://www.google.de/shopping/product/12109325982256119673?q=4000798841041&prds=paur:ClkAsKraX_bsaCqccxUblCnaiZK2HbCFyXPOVTIzdv2RZWUpJF8bMqrU0JuaPiCFPyX06MBnceXVsLlao1zLzEJ9TzD_fOQjzzHSwHIal6eERUfLR6qCwjZVHBIZAFPVH703IFmdOa7vhz6MHVKiQQlOKVIt0g&sa=X&ved=0ahUKEwiK1oW0y-HNAhVDCiwKHTVwBqUQ8wIIGTAA,"Solo Goya Acrylic, Echtgelb hell - GrГ¶Гџe: 100 ml","2,99",http://www.ebay.de/itm/Acrylfarbe-cremig-Acrylic-100ml-echtgelb-hell-Solo-Goya-matt-auftrocknend-fur-In-/262492727377?hash=item3d1dc92851:g:JTEAAOSwmtJXaWBh,Acrylfarbe cremig Acrylic 100ml echtgelb hell Solo Goya matt auftrocknend fГјr In,"9,02",https://www.amazon.de/Kreul-84104-Acryl-Basic-Echtgelb/dp/B000JWELBS,Kreul 84104 - Acryl Basic Echtgelb 100 ml,"1,74"
167599, Art Acryl Basic Echtorange  Tb. 100 ml,B000JWGMPG,4000798841065,https://www.google.de/shopping/product/8811210749882216242?q=4000798841065&prds=paur:ClkAsKraX7Sg0ksNA32CRZSQ0okFcnF0Tsw7fhKEP3C1S01PfOSfuFNLVzukmFbTLQmKX84Zvz1XK5PCs-dHs_X-SXlzTDe016_9wbedqtr_sR5yggbGjwNVPBIZAFPVH73wgMhXmagU0k9cOsRd79twACI9kw&sa=X&ved=0ahUKEwjEnPm1y-HNAhWJ3SwKHTkxBZgQ8wIIGTAA,"Solo Goya Acrylic, Echtorange - GrГ¶Гџe: 100 ml","2,75",http://www.ebay.de/itm/Acrylfarbe-cremig-Acrylic-100ml-echtorange-Solo-Goya-matt-auftrocknend-fur-Innen-/262492727883?hash=item3d1dc92a4b:g:7X8AAOSwvg9XaWBP,Acrylfarbe cremig Acrylic 100ml echtorange Solo Goya matt auftrocknend fГјr Innen,"8,29",https://www.amazon.de/Solo-Goya-84106-Acryl-Echtorange/dp/B000JWGMPG,"Acrylfarbe Solo Goya Art Acryl Basic, 100ml","1,95 - 9,92"
167600, Art Acryl Basic Zinnoberrot  Tb. 100 ml,B000JWCH3M,4000798841072,https://www.google.de/shopping/product/6667437734492687846?q=4000798841072&prds=paur:ClkAsKraX7NSf0PHSRGXC0JWvd15gekMb2T_j5EN38Yl1GbRAV4MxuUo4rmdHh-2VxjwW5ZeAMrIuBzyVC-RrTtrL6qij_9Rd6ZKxl8f0t_TKelC10rP_ph9KxIZAFPVH716-dJamJb6RM3FllD5MbhclND-dA&sa=X&ved=0ahUKEwi6n8W0y-HNAhWKBywKHRWzC78Q8wIIGTAA,"Solo Goya Acrylic, 100ml, Zinnoberrot","2,99",http://www.ebay.de/itm/Acrylfarbe-cremig-Acrylic-100ml-zinnoberrot-Solo-Goya-matt-auftrocknend-fur-Inne-/252433182421?hash=item3ac630aed5:g:UeEAAOSwzJ5XaWA0,Acrylfarbe cremig Acrylic 100ml zinnoberrot Solo Goya matt auftrocknend fГјr Inne,"9,02",https://www.amazon.de/Solo-Goya-84107-Acryl-Zinnoberrot/dp/B000JWCH3M,"Acrylfarbe Solo Goya Art Acryl Basic, 100ml","1,95 - 9,92"
167602, Art Acryl Basic Magenta Tb. 100 ml,B000JWCH46,4000798841096,https://www.google.de/shopping/product/3593589522269985186?q=4000798841096&prds=paur:ClkAsKraXxIydNZ9dAEbLzyVFtIFr5USMM0CeDnuLy9KyiRVoz7toaY0Ecy-xZLH7V4sSXz16ZJkKxcE1LVavc-KeNNHIcFxaThk-IfOIzqTQxKl6pEWwH8LdBIZAFPVH73neJDPZne-K8LXHtOhQmNGuVNxCQ&sa=X&ved=0ahUKEwi-m62zy-HNAhXFhiwKHcnCAiwQ8wIIGTAA,"Solo Goya Acrylic, 100ml, Magenta","2,75",http://www.ebay.de/itm/Solo-Goya-Acrylic-100ml-Farbauswahl-/301830989097?var=&hash=item4646876529:m:mYacrdepQA0fLiNuEYQEIkw,"Solo Goya Acrylic, 100ml / Farbauswahl","4,26 5,19",https://www.amazon.de/Kreul-84109-Acryl-Basic-Magenta/dp/B000JWCH46,Kreul 84109 - Acryl Basic Magenta 100 ml,"5,23"
167605, Art Acryl Basic PrimГ¤rblau  Tb. 100 ml,B000JWIJ3Y,4000798841126,https://www.google.de/shopping/product/14766680121392574179?q=4000798841126&prds=paur:ClkAsKraX2m3z5-MHYAdZ_P2d8X7HZvAaCgiZBLU8JdHSzM2_XBtsUZdtsiQa39ckARX5_bjEodpejZ9I99sAeEQ937A0nfr-RtWOGtEzyYxppUfQIla55nTkBIZAFPVH72bfMcKsiN8mmW6rdiYtWraafiqSw&sa=X&ved=0ahUKEwiL6re1y-HNAhUGiCwKHUfYCJ8Q8wIIGTAA,Solo Goya Acrylic 12 PrimГ¤rblau 100ml,"2,75",http://www.ebay.de/itm/Solo-Goya-Acrylic-100ml-Farbauswahl-/301830989097?var=&hash=item4646876529:m:mYacrdepQA0fLiNuEYQEIkw,"Solo Goya Acrylic, 100ml / Farbauswahl","4,26 5,19",https://www.amazon.de/Kreul-84112-Acryl-Basic-Prim%C3%A4rblau/dp/B000JWIJ3Y,Kreul 84112 - Acryl Basic PrimГ¤rblau 100 m,"5,47"
167607, Art Acryl Basic Violett Tb. 100 ml,B000JWCH50,4000798841140,https://www.google.de/shopping/product/7462339774974543983?q=4000798841140&prds=paur:ClkAsKraXzgzjvdDWZ4zIy0D5p4Qvajq2mCoz5TrJ3W_lChsf1l2Oz4b2Q53wHyrOrfADuYJIlg8dgAcibFkLtslE3KJJpf2LYaWqdkfdKv2iNHeaVNOMPrbIRIZAFPVH70vg0vi-toB7I4p43Fd69d-eiJSvg&sa=X&ved=0ahUKEwiHwq21y-HNAhVCDSwKHe0rC1QQ8wIIGTAA,"Solo Goya Acrylic, 100ml, violett","2,75",http://www.ebay.de/itm/Solo-Goya-Acrylic-100ml-Farbauswahl-/301830989097?var=&hash=item4646876529:m:mYacrdepQA0fLiNuEYQEIkw,"Solo Goya Acrylic, 100ml / Farbauswahl","4,26 5,19",https://www.amazon.de/Kreul-84114-Acryl-Basic-Violett/dp/B000JWCH50,Kreul 84114 - Acryl Basic Violett 100 ml,"5,47"
167608, Art Acryl Basic Kobaltblau  Tb. 100 ml,B000JWIJ48,4000798841157,https://www.google.de/shopping/product/15016568288969659668?q=4000798841157&prds=paur:ClkAsKraX0tq4UhcZidzbKEFH3HO_DJ2K04fS1-Sj4TzhYRFbQdczGbe2J9iRc4YOQoreSzS60mrf8E7cxpKvSQmuUq-nhwWhVZ7McdsTUUyvHUgCmM8b-kGsBIZAFPVH73jeUn82Bdbd-rM5m0CHS_kqBua2w&sa=X&ved=0ahUKEwi155uyy-HNAhXIBSwKHdKIBlQQ8wIIGTAA,"Solo Goya Acrylic, kobaltblau - GrГ¶Гџe: 100 ml","2,99",http://www.ebay.de/itm/Acrylfarbe-cremig-Acrylic-100ml-kobaltblau-SoloGoya-matt-auftrocknend-fur-Innen-/262492727527?hash=item3d1dc928e7:g:mPYAAOSw-4BXaWBy,Acrylfarbe cremig Acrylic 100ml kobaltblau SoloGoya matt auftrocknend fГјr Innen,"9,02",https://www.amazon.de/Solo-Goya-84115-Acryl-Kobaltblau/dp/B000JWIJ48,"Acrylfarbe Solo Goya Art Acryl Basic, 100ml","1,95 - 9,92"
167610, Art Acryl Basic TГјrkis Tb. 100 ml,B000JWCH5U,4000798841171,https://www.google.dehttp://www.google.de/aclk?sa=l&ai=C5AGnoWp-V6vdK6PdyAOfx43wA-ia4OwFyN_spoQBkNbWx9YCCAkQASDezc8eYITt5YXgHKABvKLF7wPIAQepAgFGqj9onLI-qgQmT9ARgvOl-1janQAWYy2ThD8z2ANncJHxEKECsqC79mm1OX7FA1_ABQWgBiaAB6zduhCQBwOoB6a-G9gHAeAShtv-5emRsIy0AQ&sig=AOD64_0Z7g_IvEs3oSct6DTzvixDoBMJ_w&ctype=5&clui=1&ved=0ahUKEwjdk8e0y-HNAhXTKiwKHYlgC-gQ2CkIFTAA&adurl=https://staffeleien-shop.de/kuenstlerbedarf/acrylfarben/acrylfarben-serien/solo-goya-acrylic-17-tuerkis-100ml.html%3FrefID%3Dbasess%26utm_source%3Dgoogle%26utm_medium%3Dshopping%26utm_campaign%3Dfeed,Solo Goya Acrylic 17 TГјrkis 100ml,"2,99",http://www.ebay.de/itm/Solo-Goya-Acrylic-100ml-Farbauswahl-/301830989097?var=&hash=item4646876529:m:mYacrdepQA0fLiNuEYQEIkw,"Solo Goya Acrylic, 100ml / Farbauswahl","4,26 5,19",https://www.amazon.de/Kreul-84117-Acryl-Basic-T%C3%BCrkis/dp/B000JWCH5U,Kreul 84117 - Acryl Basic TГјrkis 100 ml,"5,23"
167611, Art Acryl Basic GelbgrГјn Tb. 100 ml,B000JWIJ5W,4000798841188,https://www.google.de/shopping/product/12266046983509700128?q=4000798841188&prds=paur:ClkAsKraXwdS1CoAYOLE6dGXw7WKRHvo61E0dEkmMoqGmJ6aCbyMitoaw5zJeuiJbLP--MGhUQsIXP0WTCgVr6eHiObDjIzQbMmtiHVTKrY2oVsFOuFLpdAL6BIZAFPVH72MkivKATT7Ikpd-yeL_o-kotuDIg&sa=X&ved=0ahUKEwi40fq1y-HNAhVBnCwKHcJpAqwQ8wIIFjAA,"Solo Goya Acrylic, 100ml, GelbgrГјn","2,99",http://www.ebay.de/itm/Solo-Goya-Acrylic-100ml-Farbauswahl-/301830989097?var=&hash=item4646876529:m:mYacrdepQA0fLiNuEYQEIkw,"Solo Goya Acrylic, 100ml / Farbauswahl","4,26 5,19",https://www.amazon.de/Kreul-84118-Acryl-Basic-Gelbgr%C3%BCn/dp/B000JWIJ5W,"Acrylfarbe Solo Goya Art Acryl Basic, 100ml","1,95 - 9,92"
167613, Art Acryl Basic LaubgrГјn Tb. 100 ml,B000JWIJ98,4000798841201,https://www.google.de/shopping/product/10518477115230299234?q=4000798841201&prds=paur:ClkAsKraX5WVqbJ9o3T2BfqWd-sbuy_a1IQWcywSrCV68-o3IUjpW3LmKquitY7Z8Vw_90xPTcaJE4svbBE_wXu_f4CLI_2pG5-qPxFw6a3NNfNi2O13D-ww5RIZAFPVH71IrsQrpuqtBv43VNN9GWdOrP8t6g&sa=X&ved=0ahUKEwi_74a1y-HNAhWBvywKHQjeC6kQ8wIIGTAA,Solo Goya Acrylic 20 laubgrГјn 100ml,"2,99",http://www.ebay.de/itm/Acrylfarbe-cremig-Acrylic-100ml-laubgrun-Solo-Goya-matt-auftrocknend-fur-Innen-u-/252433182932?hash=item3ac630b0d4:g:9voAAOSwnNBXaWB5,Acrylfarbe cremig Acrylic 100ml laubgrГјn Solo Goya matt auftrocknend fГјr Innen u,"8,29",https://www.amazon.de/Kreul-84120-Acryl-Basic-Laubgr%C3%BCn/dp/B000JWIJ98,Kreul 84120 - Acryl Basic LaubgrГјn 100 ml,"5,47"
167618, Art Acryl Basic Paynesgrau  Tb. 100 ml,B000JWIJA2,4000798841256,https://www.google.de/shopping/product/8936143579504336331?q=4000798841256&prds=paur:ClkAsKraX2mrFJCMMcHDGEIVqxTTQscI0SxvV8-XWsFytg-jWP7we1VoYEjQdF9tyAVZ3UN2i57RPyegmAGwTHfjFc7ELDizIeOO8yW_8nng4pVXoWuh78isshIZAFPVH71PbFffJrpH2Nq8uHpVGvGJEE6aiA&sa=X&ved=0ahUKEwiR67K0y-HNAhVHWywKHeDdA08Q8wIIFjAA,"Solo Goya Acrylic, 100ml, Paynesgrau","2,99",http://www.ebay.de/itm/Solo-Goya-Acrylic-100ml-Farbauswahl-/301830989097?var=&hash=item4646876529:m:mYacrdepQA0fLiNuEYQEIkw,"Solo Goya Acrylic, 100ml / Farbauswahl","4,26 5,19",https://www.amazon.de/Kreul-84125-Acryl-Basic-Paynesgrau/dp/B000JWIJA2,Kreul 84125 - Acryl Basic Paynesgrau 100ml,"5,23"
167620, Art Acryl Basic Silber Tb. 100 ml,B000JWELKE,4000798841270,https://www.google.de/shopping/product/9513005984717776511?q=4000798841270&prds=paur:ClkAsKraX_ZvDe3HfoFQhsuo_rp52V9N92Klu7lou_aEO-jZryanh8c839MxDdxPQAmGBuyfMtSaYHZXJg9-kuGcoCrTMBYxPbmeUCvd-5bt1tAt1-HV70Vc4BIZAFPVH72jrDlOMXfc7BTShSDKJheZGR21HQ&sa=X&ved=0ahUKEwjjiMiyy-HNAhXLiCwKHcHiDHYQ8wIIGTAA,"Solo Goya Acrylic, Silber - GrГ¶Гџe: 100 ml","3,79",http://www.ebay.de/itm/Acrylfarbe-cremig-Acrylic-100ml-silber-Solo-Goya-matt-auftrocknend-fur-Innen-und-/252433183103?hash=item3ac630b17f:g:qX4AAOSwc1FXaWBi,Acrylfarbe cremig Acrylic 100ml silber Solo Goya matt auftrocknend fГјr Innen und,"10,09",https://www.amazon.de/SOLO-GOYA-Acrylic-silber-Tube/dp/B000JWELKE,"Acrylfarbe Solo Goya Art Acryl Basic, 100ml","1,95 - 9,92"
171404, Schmucksteinkleber 29 ml,B000QF5CSE,4000798496005,https://www.google.de/shopping/product/17717127441923851500?q=4000798496005&prds=paur:ClkAsKraXz7yq3YVZbw2rBSEwtKHeG2xXzwAizyemKhlQGKOJZC7xwirYOF1zC0E-STtG4oFA3VXfFMpPnTAE5QDj4ZZIbprbQ5nf2Hh3tv_oDcdHq57urV2kxIZAFPVH72KYW3ntyFA-lmd5canZFvk4Stuzw&sa=X&ved=0ahUKEwiC--Oxy-HNAhUJlSwKHVc_B8EQ8wIIGTAA,Hobby Line Schmucksteinkleber 29ml,"1,87",http://www.ebay.de/itm/Schmuckstein-Kleber-/262425572701?var=&hash=item3d19c8755d:m:moC0z9tHbRVP8R_OZQEbh6w,Schmuckstein Kleber,"2,79 6,99",https://www.amazon.de/C-Kreul-49600-Hobby-Schmucksteinkleber/dp/B000QF5CSE,C. Kreul 49600 - Hobby Line Schmucksteinkleber,"2,80"
